//Version: ScorePerfmMatch_v170503
// Score: ./D960_hmm.txt
// Perfm: ./Schubert_D960_8bars_5_03_spr.txt
// fmt3x: ./D960_fmt3x.txt
0	974.304300	976.703875	G#4	67	25	0	0	72720	*	3	0
1	974.342762	976.778662	E4	45	35	0	0	72720	*	3	-
2	974.392976	974.854514	E2	35	43	0	0	72720	*	3	-
3	975.566054	975.696396	B2	27	37	0	0	72762	P1-385-13	0	-
4	975.691054	975.835285	B3	25	38	0	0	72768	P1-385-14	0	-
5	976.460285	976.766909	B4	33	41	0	0	72792	P1-385-3	0	-
6	977.200671	978.381227	G#4	68	52	0	0	72816	P1-385-8	0	-
7	977.231654	978.321398	E4	51	59	0	0	72816	P1-385-7	0	-
8	978.230586	978.529732	F#4	68	58	0	0	72852	P1-385-10	0	-
9	978.274390	978.527595	D#4	51	48	0	0	72852	P1-385-9	0	-
10	978.704946	980.886572	F#4	58	53	0	0	72864	P1-386-6	0	-
11	978.726313	981.028666	D#4	45	37	0	0	72864	P1-386-5	0	-
12	978.792552	979.394049	E2	30	42	0	0	72864	P1-386-9	0	-
13	980.017981	980.133366	B2	32	38	0	0	72906	P1-386-11	0	-
14	980.149391	980.223109	B3	33	57	0	0	72912	P1-386-12	0	-
15	980.751956	980.997683	B4	32	46	0	0	72936	P1-386-3	0	-
16	981.412213	982.959223	F#4	72	54	0	0	72960	P1-386-8	0	-
17	981.456016	982.360932	D#4	49	57	0	0	72960	P1-386-7	0	-
18	982.776531	985.178242	A4	72	33	0	0	73008	P1-387-8	0	-
19	982.831018	984.406874	E4	40	34	0	0	73008	*	3	-
20	982.845975	984.123754	C#4	43	58	0	0	73008	P1-387-7	0	-
21	982.876958	983.351317	E2	37	40	0	0	73008	P1-387-13	0	-
22	983.929309	984.003027	B2	37	52	0	0	73050	P1-387-15	0	-
23	984.057515	984.152600	B3	30	58	0	0	73056	P1-387-16	0	-
24	984.756233	985.013712	B4	46	62	0	0	73080	P1-387-3	0	-
25	985.484866	986.313927	A4	70	56	0	0	73104	P1-387-4	0	-
26	985.563926	986.340637	D#4	33	37	0	0	73104	P1-387-9	0	-
27	985.943200	986.292560	F#4	54	60	0	0	73116	P1-387-10	0	-
28	986.231662	986.570338	G#4	74	57	0	0	73128	P1-387-5	0	-
29	986.264782	986.570338	E4	53	51	0	0	73128	P1-387-11	0	-
30	986.508372	987.077817	F#4	76	53	0	0	73140	P1-387-6	0	-
31	986.516919	986.805381	D#4	63	49	0	0	73140	P1-387-12	0	-
32	986.938928	989.312862	G#4	70	51	0	0	73152	P1-388-6	0	-
33	986.981663	989.367349	E4	50	41	0	0	73152	P1-388-5	0	-
34	987.026535	987.499826	E2	36	49	0	0	73152	P1-388-9	0	-
35	987.028671	987.681450	E3	25	41	0	0	73152	*	3	-
36	988.338502	988.436792	B3	34	59	0	0	73200	P1-388-12	0	-
37	989.042562	989.262648	B4	44	58	0	0	73224	P1-388-3	0	-
38	989.814999	990.772265	G#4	82	34	0	0	73248	P1-388-8	0	-
39	989.843845	990.436794	E4	58	54	0	0	73248	P1-388-7	0	-
40	991.334231	993.897268	B4	72	36	0	0	73296	P1-389-7	0	-
41	991.380171	993.912225	D4	47	27	0	0	73296	P1-389-5	0	-
42	991.382308	993.883379	G#4	45	33	0	0	73296	P1-389-6	0	-
43	991.419701	991.889787	E2	35	42	0	0	73296	P1-389-13	0	-
44	991.444274	992.023334	E3	9	47	0	0	73338	*	3	-
45	992.659019	992.809660	E3	34	37	0	0	73338	P1-389-15	0	-
46	992.791497	992.914361	E4	38	57	0	0	73344	P1-389-16	0	-
47	993.513720	993.732738	E5	29	52	0	0	73368	P1-389-3	0	-
48	994.191071	995.506244	B4	84	53	0	0	73392	P1-389-10	0	-
49	994.251969	995.550047	G#4	49	37	0	0	73392	P1-389-9	0	-
50	994.262653	994.731670	D4	44	58	0	0	73392	P1-389-8	0	-
51	995.341713	995.642996	A4	78	55	0	0	73428	P1-389-12	0	-
52	995.388722	995.680389	C#4	56	33	0	0	73428	P1-389-11	0	-
53	995.858808	997.513724	A4	67	41	0	0	73440	P1-390-6	0	-
54	995.910090	997.034023	C#4	45	36	0	0	73440	P1-390-5	0	-
55	995.926116	996.748766	E4	41	35	0	0	73440	*	3	-
56	995.948552	996.396202	E2	36	41	0	0	73440	P1-390-13	0	-
57	995.972056	996.545774	E3	28	47	0	0	73482	*	3	-
58	997.177185	997.387656	E3	40	38	0	0	73482	P1-390-15	0	-
59	997.328895	997.473126	E4	42	61	0	0	73488	P1-390-16	0	-
60	998.079964	998.434665	A4	75	57	0	0	73512	P1-390-8	0	-
61	998.117357	998.167571	C#4	56	50	0	0	73512	P1-390-7	0	-
62	998.712443	999.141931	A4	82	54	0	0	73536	P1-390-10	0	-
63	998.754110	999.233811	C#4	53	31	0	0	73536	P1-390-9	0	-
64	999.336375	999.901547	A4	86	39	0	0	73560	P1-390-12	0	-
65	999.366290	999.782957	C#4	71	37	0	0	73560	P1-390-11	0	-
66	1000.141932	1002.496635	C#5	80	5	0	0	73584	P1-391-7	0	-
67	1000.178257	1001.999839	A4	54	26	0	0	73584	P1-391-6	0	-
68	1000.192145	1002.603472	D#4	50	36	0	0	73584	P1-391-5	0	-
69	1000.253043	1000.756249	E2	40	41	0	0	73584	P1-391-14	0	-
70	1001.468856	1001.609882	E3	26	35	0	0	73626	P1-391-16	0	-
71	1001.616292	1001.716720	E4	32	47	0	0	73632	P1-391-17	0	-
72	1002.368430	1002.571421	E5	39	40	0	0	73656	P1-391-3	0	-
73	1003.057533	1004.437876	C#5	59	39	0	0	73680	P1-391-10	0	-
74	1003.103473	1003.867363	A4	40	43	0	0	73680	P1-391-9	0	-
75	1003.112020	1003.972064	D#4	33	39	0	0	73680	P1-391-8	0	-
76	1004.336380	1004.652620	B4	52	39	0	0	73716	P1-391-13	0	-
77	1004.380184	1004.650483	G#4	38	44	0	0	73716	P1-391-12	0	-
78	1004.385525	1004.628047	E4	35	40	0	0	73716	P1-391-11	0	-
79	1004.912235	1008.824632	B4	44	36	0	0	73728	P1-392-7	0	-
80	1004.943218	1008.828906	G#4	33	40	0	0	73728	P1-392-6	0	-
81	1004.953902	1005.975271	E4	33	43	0	0	73728	P1-392-5	0	-
82	1004.957107	1005.394073	E2	29	43	0	0	73728	P1-392-14	0	-
83	1004.983817	1005.613091	E3	13	42	0	0	73770	*	3	-
84	1006.244502	1006.382322	E3	27	35	0	0	73770	P1-392-16	0	-
85	1006.431468	1006.536169	E4	32	41	0	0	73776	P1-392-17	0	-
86	1007.209246	1007.488093	E5	27	41	0	0	73800	P1-392-3	0	-
87	1009.196427	1009.838522	B4	51	31	0	0	73848	P1-392-13	0	-
88	1009.234889	1009.759462	G#4	42	40	0	0	73848	P1-392-12	0	-
89	1009.292581	1009.805402	E4	18	30	0	0	73848	P1-392-11	0	-
//Missing 0	P1-0-1
//Missing 0	P1-0-2
//Missing 0	P1-0-3
//Missing 0	P1-0-4
//Missing 0	P1-0-6
//Missing 24	P1-0-5
//Missing 48	P1-1-1
//Missing 48	P1-1-2
//Missing 48	P1-1-3
//Missing 48	P1-1-13
//Missing 48	P1-1-21
//Missing 72	P1-1-14
//Missing 96	P1-1-4
//Missing 96	P1-1-5
//Missing 96	P1-1-6
//Missing 96	P1-1-15
//Missing 96	P1-1-22
//Missing 120	P1-1-16
//Missing 144	P1-1-7
//Missing 144	P1-1-8
//Missing 144	P1-1-9
//Missing 144	P1-1-17
//Missing 144	P1-1-23
//Missing 168	P1-1-18
//Missing 192	P1-1-10
//Missing 192	P1-1-11
//Missing 192	P1-1-12
//Missing 192	P1-1-19
//Missing 192	P1-1-24
//Missing 216	P1-1-20
//Missing 240	P1-2-1
//Missing 240	P1-2-2
//Missing 240	P1-2-3
//Missing 240	P1-2-10
//Missing 240	P1-2-18
//Missing 264	P1-2-11
//Missing 288	P1-2-12
//Missing 312	P1-2-13
//Missing 336	P1-2-14
//Missing 360	P1-2-15
//Missing 384	P1-2-4
//Missing 384	P1-2-5
//Missing 384	P1-2-6
//Missing 384	P1-2-16
//Missing 384	P1-2-19
//Missing 408	P1-2-7
//Missing 408	P1-2-8
//Missing 408	P1-2-9
//Missing 408	P1-2-17
//Missing 432	P1-3-1
//Missing 432	P1-3-2
//Missing 432	P1-3-3
//Missing 432	P1-3-16
//Missing 432	P1-3-24
//Missing 456	P1-3-17
//Missing 480	P1-3-4
//Missing 480	P1-3-5
//Missing 480	P1-3-6
//Missing 480	P1-3-18
//Missing 480	P1-3-25
//Missing 504	P1-3-19
//Missing 528	P1-3-7
